from,to,total_amount_usd,transfer_count,from_first_funded_by,from_received_volume_usd,from_is_smart_contract,to_first_funded_by,to_received_volume_usd,to_is_smart_contract
0x49bea60e7dc3bc65ffde7d5008edb380eada18bf,0xc66cc81738ea436397e07a2d10c9926c65931daa,1643.543246,4,0x4976a4a02f38326660d17bf34b431dc6e2eb2327,2587.828102,FALSE,0x9430801ebaf509ad49202aabc5f5bc6fd8a3daf8,37180.64868,FALSE
0x49fb8b433a097fa37a7d2683e8b1cc8901ea03e2,0x4dbae89a5ac1419af2881ccde67ab7d5e6023ee6,148057.8059,7,0x2e3c1543963e512bb2f1ffb04d8aab874338fc64,151062.074,FALSE,0x9430801ebaf509ad49202aabc5f5bc6fd8a3daf8,156758.1467,FALSE
0x4a56327c2f939e7b72863f692187c569e79c1b2b,0x51c0fcef2796c8356a35b034530d6d6e52d4f1bf,5008.951558,8,0x2f081a330cf0edd7f5f819eed6a455327fbdd08e,5183.28342,FALSE,0xe6fa688c09e196a8f9d08911df84e3b5f350e507,5009.889008,FALSE
0x4aadc9309f51b710b4d5a15f68c9f11957fe9932,0xddec95ae0d3a74ea5ece719c286ab583326a4308,13327.61966,4,0x2f081a330cf0edd7f5f819eed6a455327fbdd08e,13672.85659,,0xceccf9703373ebef11f875b3c92dd95f4efb8203,22149.11434,
0x4b3a948b0e6995fc5d59fc60805bd12e45c1ef40,0x300e4c54fde49d5c4f86d9d4ac11a1c4c3ef11a2,16203.47576,10,0x2f081a330cf0edd7f5f819eed6a455327fbdd08e,16542.63038,FALSE,0x9430801ebaf509ad49202aabc5f5bc6fd8a3daf8,16203.89969,FALSE
0x4b49e1160854c1b7e1aca9c9c3117df5a37b666f,0xdbf3f0727fd09f62af6580b5928eea6f495014a2,535205.3924,76,0x72bf2dbc9d3a724253a05b58b906109e8c382910,951666.7628,FALSE,0x3f22fdc6b3c612f4c5bdf86a8c09d8381a80254a,1446821.105,
0x4b89b977d29fb3aff313bcc17a5a7aeba1e2d034,0xfbda2a4063fb349e33554a2c58ad3862d976f35d,9754.970212,7,0x2e3c1543963e512bb2f1ffb04d8aab874338fc64,29286.81236,FALSE,0x97b9d2102a9a65a26e1ee82d59e42d1b73b68689,9755.2379,
0x4b89b977d29fb3aff313bcc17a5a7aeba1e2d034,0xdd47afc779b08564283bcc5a4448c90b25b00460,6307.343719,5,0x2e3c1543963e512bb2f1ffb04d8aab874338fc64,29286.81236,FALSE,0x7f92c0eb5765fd0a97b9f227ed183c7397234fad,6306.18161,FALSE
0x4c02e2faaa8fcfe02bf1b7ea15da77fdf3ff6422,0xddec95ae0d3a74ea5ece719c286ab583326a4308,6667.386978,1,0x2f081a330cf0edd7f5f819eed6a455327fbdd08e,6859.443653,,0xceccf9703373ebef11f875b3c92dd95f4efb8203,22149.11434,
0x4c316995ad19bbe721c6a9c6ddd8925c44e4184e,0xc34614c4a3a168a127c963a198fa339bd149460a,7999.008012,6,0x2f081a330cf0edd7f5f819eed6a455327fbdd08e,11034.14245,,0xceccf9703373ebef11f875b3c92dd95f4efb8203,7998.041565,
0x4ccf636a7f94393815d7e05e3e0b66c04e9c0da1,0x3f7feb1bfaab39ff8f3f119e64e12ef6b8173fac,9121.466597,5,0x2f081a330cf0edd7f5f819eed6a455327fbdd08e,49634.87962,,0x2f081a330cf0edd7f5f819eed6a455327fbdd08e,99455.65007,
0x4cf2c660e909d2c60f317e39e783faf7efb1e21c,0x494dc4e3d2a1fbad6d943dfba2d71991173fb266,40041.65299,3,0x821a43b2563b01fe13d74840d382ba608577c8ed,137741.6386,FALSE,0x9430801ebaf509ad49202aabc5f5bc6fd8a3daf8,96347.0851,FALSE
0x4e3371d141e179733eaa977a7ce25c29999cac41,0x6af4fb4f6ca7fe55cc925f454776c72325b98183,74.48914895,2,0x2f081a330cf0edd7f5f819eed6a455327fbdd08e,100.291898,,0x9430801ebaf509ad49202aabc5f5bc6fd8a3daf8,74.68777995,
0x5150c94d59570935b2290d7d4a3bfc95a2577e6c,0x6e09b792a4500cbc96e821e21d18fe64d15a2f63,9894.065055,16,0x2f081a330cf0edd7f5f819eed6a455327fbdd08e,22936.39835,,0x9430801ebaf509ad49202aabc5f5bc6fd8a3daf8,9904.058423,
0x51a77b9be89f9c6d9710e6c09cb9e0c95f8245a1,0xf36011e3290171f609b419908dce773e5fe04e8c,4059.85444,2,,7979.044839,,0xa9e267d7db59dbe3d236de338c7c849e43631f31,16228.39197,
0x51e6f49ffb1c35922239de183d53539ab61bd18b,0xa237721ac327fdbfb2a4f337a90097d107906406,22574.92994,5,,,,0x9430801ebaf509ad49202aabc5f5bc6fd8a3daf8,13120.17169,
0x51efc1bbb46c469021d5538eace3be8213210128,0x6e1bbf0b91d202ebc803fd6df4f99c31644b9f1c,11819.58003,3,0x2f081a330cf0edd7f5f819eed6a455327fbdd08e,16681.29948,,0xc76e9a538728022de1d77587fd3c45251e3aecb0,30714.52363,FALSE
0x52922db22f62fc9837a728693e85a67716368caf,0x2a1982ea6e913dea527380c909f2ccba0a19ce4c,3334.640055,1,0x2f081a330cf0edd7f5f819eed6a455327fbdd08e,3402.991571,,0x9430801ebaf509ad49202aabc5f5bc6fd8a3daf8,21685.33022,
0x52da64621b16625cc17af654989d0cb63b0d3642,0x74f46285fd34279e3b6bfa9274f4c6fd6e5099b8,7374.394169,3,0x2e3c1543963e512bb2f1ffb04d8aab874338fc64,20411.34999,FALSE,0x7f92c0eb5765fd0a97b9f227ed183c7397234fad,9464.446671,FALSE
0x52da64621b16625cc17af654989d0cb63b0d3642,0x85f289e96dc98568f81f32ab614c453aa5dba523,2206.755047,1,0x2e3c1543963e512bb2f1ffb04d8aab874338fc64,20411.34999,FALSE,0x9430801ebaf509ad49202aabc5f5bc6fd8a3daf8,2208.07075,FALSE
0x534f221e8866455d58240176ca9b155ab19f96fc,0xa30ad941a8ef8d9b86e9ebc27d1e747309fedc68,3331.524079,1,0x2f081a330cf0edd7f5f819eed6a455327fbdd08e,5341.754404,,0x9430801ebaf509ad49202aabc5f5bc6fd8a3daf8,3337.592137,
0x534f221e8866455d58240176ca9b155ab19f96fc,0x305a29a40477723424ad5bd8e21cf56940e9dd1c,1176.68355,1,0x2f081a330cf0edd7f5f819eed6a455327fbdd08e,5341.754404,,0x18e131e1f94450d996bbd4379a1c4f5c2a30b485,1182.916473,
0x5384c80d18890fc28230ded667fdd83005ecc946,0x1a2043e8734c9cbeaf2cd6514555c3c07016ff88,2725.937243,1,,2781.568615,,0x9430801ebaf509ad49202aabc5f5bc6fd8a3daf8,3823.108247,
0x53c20ead1cae7319c8ae476fb5a81916a7198a7e,0x970932ebcfd21aa27a3b2fb17f44e5bd08469321,4877.331965,1,0x65818eb9ebd5becb8125a50f52541af2d8000a1d,10250.25136,,0x6596da8b65995d5feacff8c2936f0b7a2051b0d0,5425.579472,
0x53f389b47298e054c027f76f3d6cffc77e6fbf91,0x5a8f8f30c374c674aae041264ec0b8451af43cac,98.04974317,1,,100.0477833,,0x9430801ebaf509ad49202aabc5f5bc6fd8a3daf8,198.351394,
0x55781d4c65116dd4f33d6ca377de30c0f864fd01,0x7e6b21e1b0476a0e4c602c2ba69580b62c074a89,45904.43527,3,0x2f081a330cf0edd7f5f819eed6a455327fbdd08e,46861.54343,FALSE,0xdfd5293d8e347dfe59e90efd55b2956a1343963d,60773.0307,FALSE
0x55fdc0c5931e38bec3729bbc328498567fb4a10f,0xe9a85a121b16e35ab4b4f352155b75a0caa6e914,536.9996158,3,0xf640c6f213070e3d5d03a6514064cea91e5175e8,2382.432894,FALSE,0x4982085c9e2f89f2ecb8131eca71afad896e89cb,5243.496874,FALSE
0x56849a105939f8eb614b6babba49c26528b8d215,0x3c2e484142c97bb4a0824cc0021181d187985760,7493.103096,5,0x4d7f1790644af787933c9ff0e2cff9a9b4299abb,28359.48423,,0x354e9fa5c6ee7e6092158a8c1b203ccac932d66d,18896.29774,FALSE
0x57946859d1a2e6f6eb7d4e1eb73625310d6a1bed,0xe2d5a919d39af9f9de4b0fa12d92ade34be4aff4,2624.06908,1,0x2f081a330cf0edd7f5f819eed6a455327fbdd08e,2679.526737,FALSE,0x9430801ebaf509ad49202aabc5f5bc6fd8a3daf8,29584.62609,FALSE
0x57ada5c4b04c50615960ca35815ef477ffdda494,0x0825c33f679394a858bb26c04f462a113977ef93,1580.022478,2,0x2f081a330cf0edd7f5f819eed6a455327fbdd08e,1613.777457,,0x9430801ebaf509ad49202aabc5f5bc6fd8a3daf8,1585.569297,
0x58259c8cc4201f5e9720272a85a0d9f857bf1f24,0xcf18d7a83e75dad33205c3e7968f141295871c42,6968.289142,2,0x40317bc208f5022e5f96f88bee6820439aac00b4,11537.93728,FALSE,0x40317bc208f5022e5f96f88bee6820439aac00b4,20213.36114,FALSE
0x58259c8cc4201f5e9720272a85a0d9f857bf1f24,0x40317bc208f5022e5f96f88bee6820439aac00b4,3314.715756,4,0x40317bc208f5022e5f96f88bee6820439aac00b4,11537.93728,FALSE,0xf89d7b9c864f589bbf53a82105107622b35eaa40,13407.93753,FALSE
0x58febc055c927d70d8e0e172890ad72a88dfc05f,0x0a6a52231034ea0f0aa8e8a5426fd8ef7a245da4,1500.227,1,0x2db80e05535569e99c4f62c535f5a5158dda6873,6663.711169,,0x1b4adb66dcd62898a6156f449fc98665d70e8dfa,8419.506048,
0x59769d5a983a5e812be1eaf5c948c08ace2dff62,0x57cb42736a01a36137a96ab1efc492112d20ef56,164318.3667,1,0x56eddb7aa87536c09ccc2793473599fd21a8b17f,268084.8007,FALSE,0x5234bf39903b2c64718e4a6e98b516e636a89f83,1305750.96,FALSE
0x59acddb12ddeaaaf7f2294b026a7b2727a88a1ad,0x60cbed4608aef0efa910cc74c47a269e1ae6a496,30339.31007,4,0x2f081a330cf0edd7f5f819eed6a455327fbdd08e,60253.42316,,0xe4405f7f1a7e812b6ba04fd15cfd81e491cc3bd1,44473.67253,
0x59acddb12ddeaaaf7f2294b026a7b2727a88a1ad,0x2248edd141e9c698f8fb670a2d14bf1bd5c98cbf,22346.32699,3,0x2f081a330cf0edd7f5f819eed6a455327fbdd08e,60253.42316,,0x9430801ebaf509ad49202aabc5f5bc6fd8a3daf8,25615.23021,
0x59d64e4352ecc35647596993a1593f089da7bbc8,0xdd70d9c0f69185a45d5790a460e287592cb5fa5d,1926.677889,5,0x2f081a330cf0edd7f5f819eed6a455327fbdd08e,4039.122434,FALSE,0xe6fa688c09e196a8f9d08911df84e3b5f350e507,1926.581642,FALSE
0x5b53f8670d05e2ac79372aba952b12004e8e10f4,0x41702cf287468554cc20530b05402fa32d4a53fd,1222.900028,1,0x2f081a330cf0edd7f5f819eed6a455327fbdd08e,0,,,0,
0x5b5ebcf6c0734009ce4a02e4f60e209282c7c8db,0x95ec4d35ffcfd38fdd4395f4b0578a2f7db0f882,7153.110903,2,0x2f081a330cf0edd7f5f819eed6a455327fbdd08e,8405.272199,,0xdac967c10444267ee2e30de4d94ad997ada96be6,10384.15683,
0x5b5ebcf6c0734009ce4a02e4f60e209282c7c8db,0xf0aefd441d65d11d07b402d82bf7151f120e1c80,1084.493566,1,0x2f081a330cf0edd7f5f819eed6a455327fbdd08e,8405.272199,,0x9430801ebaf509ad49202aabc5f5bc6fd8a3daf8,9020.440101,
0x5d4576f248b21b82826656389d7f2da5ab0c369a,0x0e7ca4331b1fed2f4e29e935bbc39cc5245ce034,2451.272162,1,0x2f081a330cf0edd7f5f819eed6a455327fbdd08e,2503.2937,,0x9430801ebaf509ad49202aabc5f5bc6fd8a3daf8,2963.05915,FALSE
0x5dee441f89f167a06474a5acc8e5d6982cfffcfb,0x2f58f9ff8fff22fe58222334fd02ca6c909a6e83,594.6311812,3,0x2e3c1543963e512bb2f1ffb04d8aab874338fc64,2402.125625,FALSE,0x9430801ebaf509ad49202aabc5f5bc6fd8a3daf8,950.6729043,FALSE
0x5e464d9966085a7a2032a5c6f5d3cda1afe05e22,0x34dfa165693c91d55646822aa8c3ac3a735a0931,18741.2379,11,0x2f081a330cf0edd7f5f819eed6a455327fbdd08e,24325.4305,,0x9b79cc64cd3e5ec86d951acb27ddbd9ed660cd07,18255.14945,
0x5ea9ca3583a3cee8da3789ebc51a4649689365d9,0xab99d921c51ed9f5ca615121a58e3c4f9a09f6b1,830.6857067,4,0xc088eba43415e53d39c4befbaafc8dd1f155e044,2873.092231,,0x4381d08fe595eb4bc96558a9d46f110b5324b4b1,4758.534171,
0x5efb53c65593ae599183f2023f96a34b3cf9dbac,0xd8b379c885f366b0282a7208bedbab5de4500490,292.0157669,2,0x2f081a330cf0edd7f5f819eed6a455327fbdd08e,499.9177331,,0xe6fa688c09e196a8f9d08911df84e3b5f350e507,292.2850702,
0x5f179173a6a51e976729ea3ffb7e9ae6764fe048,0xf74b50ee08cc518e331a6a76aa2efbc8495c97bb,2001.691303,1,0x2f081a330cf0edd7f5f819eed6a455327fbdd08e,5381.92327,FALSE,0x4727250679294802377dd6ca6541b8e459077c95,2001.415651,FALSE
0x5fa298798a5cffe1a1ffcdd839a75c30796a9530,0xa080b1426ed599ea3d2bdd01d816cfa86d0e5264,750.3495667,2,0x635308e731a878741bfec299e67f5fd28c7553d9,5595.870282,,0x21a31ee1afc51d94c2efccaa2092ad1028285549,6452.841034,FALSE
0x62b2f56001b93e642c1fa17c17dfd1aeb39c1529,0xe08c2ee0fd6e3f380d74bbca8b7cfddb18b90046,11813.46295,25,0x2f081a330cf0edd7f5f819eed6a455327fbdd08e,33975.66607,,0xeb2d2f1b8c558a40207669291fda468e50c8a0bb,15424.17894,
0x62b2f56001b93e642c1fa17c17dfd1aeb39c1529,0xf99766d0a3539d56293eed126889bad6412f5ff3,4021.621958,18,0x2f081a330cf0edd7f5f819eed6a455327fbdd08e,33975.66607,,0x9430801ebaf509ad49202aabc5f5bc6fd8a3daf8,4519.490958,
0x651ecfd8e6bf01c4096d9b413db5c9fe11f35ec2,0xcf5b7783c004911400ee2684647ec496edaed06e,196.0111067,1,0x2f081a330cf0edd7f5f819eed6a455327fbdd08e,373.9421625,,0x8312734b0c0d7e05c73f363a3c141a2582d112ee,196.0298161,
0x65442e81ba482ac341298e24d53476f7b5b60c88,0x406b7249819e6e7e8dd784be311167ca20808f64,2959.667647,3,0x2e3c1543963e512bb2f1ffb04d8aab874338fc64,3006.583614,FALSE,0x9430801ebaf509ad49202aabc5f5bc6fd8a3daf8,2961.952653,FALSE
0x66b10e476bcb75451ca3ea1447674d79237a6112,0xdf35eb1a3b574d198ec84c4b85429e7a27ad5f21,392.9268118,5,0x2f081a330cf0edd7f5f819eed6a455327fbdd08e,599.0642479,,0x1ab5fa3a30dd11e705af6a96383f30062376bacc,439.0945265,
0x681c33a5b7793eb251b6abc4800333591b5df225,0x85463410f7988416638790d3ab96ca88c0dea1e4,22282.06204,2,0x2f081a330cf0edd7f5f819eed6a455327fbdd08e,26886.05722,,0x9430801ebaf509ad49202aabc5f5bc6fd8a3daf8,106901.575,FALSE
0x68d0a86c9b7e44bd69a35efe3c1bb0160d91f652,0xca78715c652e99608b5191b88f785c79165b4a13,5094.7102,2,0x2f081a330cf0edd7f5f819eed6a455327fbdd08e,5206.92388,,0x65818eb9ebd5becb8125a50f52541af2d8000a1d,5366.022271,
0x68df7de53fbcdfada61f8f66ee9b64d16adea6ca,0xcf5810c83467f8e93e9f55192758b48d86690fec,2777.606474,2,0x2f081a330cf0edd7f5f819eed6a455327fbdd08e,2837.705858,,0x9430801ebaf509ad49202aabc5f5bc6fd8a3daf8,2780.589764,
0x68e2ba724b3e58d935ea1648cfe6c250a3a70be4,0xd5f70bca864b1f3224f450e01429c014f34e73ee,19661.3756,2,0x2f081a330cf0edd7f5f819eed6a455327fbdd08e,38424.74598,FALSE,0x9430801ebaf509ad49202aabc5f5bc6fd8a3daf8,79708.32077,FALSE
0x69789086d082ac20367c9040165e52d4693b2520,0xee20d74a0e05df27d04db3e528cd8e470d54197c,9677.515293,2,0x2f081a330cf0edd7f5f819eed6a455327fbdd08e,9910.096967,,0xb64a572c13ca350a4e9550bc8c710ee5a5b4164b,15573.50741,
0x69b16ba931d758fa348e44d87b328b31512b3b6e,0x0df1c2b54b7a0d391e9673453b77252c9fe4f058,6871.098733,7,0x56eddb7aa87536c09ccc2793473599fd21a8b17f,7001.157778,,0x7db65186ea426a3f5c3af0bf59b102f572d2d03f,57495.48,FALSE
0x6a691b7d159f839d5cc594cafa58a9647c92af0e,0x4d15562b7f1ec10bb01ee01c571b832550807a35,5992.160785,4,0x4bb90d3c75b6a321344bf1946dc91f6026c0b513,2542.287919,FALSE,0x6a691b7d159f839d5cc594cafa58a9647c92af0e,40960.95093,FALSE
0x6aa921a37f30b0c3340baa3679947dd91c586626,0x94d78ddb9532271fe8fe0a1dbf05c1c84f48722e,124940.0479,5,0x2f081a330cf0edd7f5f819eed6a455327fbdd08e,417559.6225,FALSE,0xce0b6bfd578a5e90fb827ce6f86aa06355277f8c,139010.106,FALSE
0x6aa921a37f30b0c3340baa3679947dd91c586626,0x0021602fe8085c7ad80a7254a0f0d9880d42d20f,104896.4415,12,0x2f081a330cf0edd7f5f819eed6a455327fbdd08e,417559.6225,FALSE,0xea294ba5ade1df1471a79d06220f9abf69ebda5f,109636.9817,TRUE
0x6aa921a37f30b0c3340baa3679947dd91c586626,0xfbfe2bf289bbdd32c6017a772243f57f807accff,53200.5681,1,0x2f081a330cf0edd7f5f819eed6a455327fbdd08e,417559.6225,FALSE,0xdc601950c59b9a0f9dbcb23594418f5613576ec3,219439.1934,
0x6b65c705fc692915df3488ff40ae8015aef921d7,0x466296588d9bfa1440fad35e09474c234b5edd3b,0.014250247,5,0x6a38d27d00214c2a098167121862d605fb317433,0.106906871,FALSE,0x32915f32f43a89d87cfce6d14ea43b0f412fa9ca,20258.5523,FALSE
0x6d86744b74fd26b9f6b86c47d78ed140fd42c7dd,0xd2a83ad62e5df232d71d47ffaec8f038be09df87,2995.674903,3,0x2f081a330cf0edd7f5f819eed6a455327fbdd08e,3419.779688,,0x9430801ebaf509ad49202aabc5f5bc6fd8a3daf8,2999.584861,
0x6d8f32732682aca79e55784cfa5eb9b63be65838,0xec34b24333807e43e07c485fceec0cb80a4fda0f,142.2603017,1,,145.1967981,,0xd152f549545093347a162dce210e7293f1452150,1965.900942,FALSE
0x6e09652f7c3b1d3b0599c0be685b55819bf2f05b,0xbe0992a846795791dd099f87842be40f3932c8e0,748.9248265,1,0xcdf5fe32b3143196aa473d376dc485552a5d5646,450.286752,,0xf5042e6ffac5a625d4e7848e0b01373d8eb9e222,4268.39408,
0x6e37aace7e5c0c9a35829cb870e5b386a852dcfc,0xc763fd4ecbfcc158d875f682482b6c5c84ef04db,1338.244757,1,0x2f081a330cf0edd7f5f819eed6a455327fbdd08e,2091.17026,FALSE,0x9430801ebaf509ad49202aabc5f5bc6fd8a3daf8,2012.246244,
0x6e66a65ec200cee66a2b90e18b42bff6d6dbe0b7,0x65818eb9ebd5becb8125a50f52541af2d8000a1d,161618.4684,1,0xebf4fbb9c81b84dd5cf89bc75588e5d0018501b3,66432.87348,FALSE,0x226196af1e238c1d6b2fb114e7da5fbe6732aefa,720235.5171,FALSE
0x6e9a3f5d2aeb1c8221feaa580532611b1c97281c,0x5b8c1155ff3bda7221e1154780a5be603180d42e,1209.920163,2,0x2f081a330cf0edd7f5f819eed6a455327fbdd08e,12084.01333,FALSE,0x2f081a330cf0edd7f5f819eed6a455327fbdd08e,1214.419166,FALSE
0x6ee0176ec87515f66b71dbea196041ae06203e77,0x7636dbf823ac723dea84d4a1c54461454f82f141,1038.930716,1,0x2f081a330cf0edd7f5f819eed6a455327fbdd08e,1094.182019,,0x9430801ebaf509ad49202aabc5f5bc6fd8a3daf8,1043.68552,
0x6f0fa30576bc57250c3938a4fd2f48446515d374,0x67b11147afb935193ede9dca889dc09de65ff5d9,4927.612049,3,0x2f081a330cf0edd7f5f819eed6a455327fbdd08e,5035.649251,,0x6f0fa30576bc57250c3938a4fd2f48446515d374,6253.852143,
0x6fb99e05c2b41a56843a04aa43ecb03f44d50940,0x90bd32adcc77efb5bca00785589d3ceafcfd450d,7078.620713,3,0x65818eb9ebd5becb8125a50f52541af2d8000a1d,7326.351636,,0xaab7bb55a867a8e0f52c18ec716bffba2fec4564,15693.81315,
0x6ff19cfb2bd95b7c728e424c299009f04befee5c,0x66c9dae40ebbe3dfa688bb2916e2e8992ef07758,1029.804764,1,0x2f081a330cf0edd7f5f819eed6a455327fbdd08e,1563.014466,,0x9430801ebaf509ad49202aabc5f5bc6fd8a3daf8,1034.908856,
0x6ff19cfb2bd95b7c728e424c299009f04befee5c,0x89cf45f65a7b1fe7d6419865027d7642c601a107,503.1547772,1,0x2f081a330cf0edd7f5f819eed6a455327fbdd08e,1563.014466,,0x9430801ebaf509ad49202aabc5f5bc6fd8a3daf8,7309.599791,
0x702742b5e42f980f44db23ad54dca39f68d2690e,0xfb45c1e53beceb0a44fc31ba3f916f1d5d0c2e4f,50989.51433,1,0x2f081a330cf0edd7f5f819eed6a455327fbdd08e,70798.65618,FALSE,0x9430801ebaf509ad49202aabc5f5bc6fd8a3daf8,86499.54781,FALSE
0x702742b5e42f980f44db23ad54dca39f68d2690e,0x5ee954dad4754b3b33f54c22f531e7ce1bc1549e,11780.06161,1,0x2f081a330cf0edd7f5f819eed6a455327fbdd08e,70798.65618,FALSE,0x1ab4973a48dc892cd9971ece8e01dcc7688f8f23,110420.9968,FALSE
0x7028638c9909c37a3e1d2f99f925d43e528c2ced,0x784fcf33be555a477ee63889f7de67aec8292160,510.49521,2,0x97b9d2102a9a65a26e1ee82d59e42d1b73b68689,1632.670546,,0x616ba0b566e49228689327b127c04e8e03fa0f11,2705.595427,
0x702a48ebe824edc449f2ba0a20779ee39d12d2dd,0x40eaf413d36d9be7a1699e781d34856a5c82ae8d,16664.21518,4,0x2e3c1543963e512bb2f1ffb04d8aab874338fc64,57328.15616,FALSE,0xac8b87378426f21bde3775c6d30252b9d92935e2,56479.82197,FALSE
0x70a78c855a5d260fe74e21b93a90a8699ce59f27,0x7ff23ac81848a0c5050871adbdf0b539b97e5d4c,400.0259667,1,0x21a31ee1afc51d94c2efccaa2092ad1028285549,681.2110633,FALSE,0x9430801ebaf509ad49202aabc5f5bc6fd8a3daf8,855.5227143,
0x7372bcd9e081dc3c4ccfec60fa01136df7848dae,0x9245e0af5fc2e362472484eae2c0f2fd40a551e6,478.9735466,1,,492.6614707,,0x9430801ebaf509ad49202aabc5f5bc6fd8a3daf8,2003.01208,
0x74aee5053fd28663a560b929829d54471bfb482b,0x2408723207c26f6a4712a1a9929d7cc04a12426b,3116.320023,2,0x4d15562b7f1ec10bb01ee01c571b832550807a35,15727.47394,,0x69ea6b31ef305d6b99bb2d4c9d99456fa108b02a,13193.93806,FALSE
0x751a48352504f2849b38555fd35291955c469e91,0x092a7d66008b59930010d8456336054268731cdb,5167.613538,56,0x9f8c163cba728e99993abe7495f06c0a3c8ac8b9,21198.6614,FALSE,0x93777731ed00e03729629d0a178a2f9e45571823,21669.74971,FALSE
0x752fed77cb295325fc2502aa60d824b40f203043,0x2a48f9dc6fb7fdba9537b87f0828cf000b4bea5b,49871.25185,10,0x2f081a330cf0edd7f5f819eed6a455327fbdd08e,69216.4828,FALSE,0xe6fa688c09e196a8f9d08911df84e3b5f350e507,53338.57111,FALSE
0x752fed77cb295325fc2502aa60d824b40f203043,0xac7bf53d5acfd68c75ef41e6a0c4ad8f17bdbc75,10806.50308,3,0x2f081a330cf0edd7f5f819eed6a455327fbdd08e,69216.4828,FALSE,0xf7a10c17764e7f4569ae20f5ddf1fa48aa4495ba,42110.90006,FALSE
0x77230a55aa0f0e412401041a85f8c15104058932,0x092a7d66008b59930010d8456336054268731cdb,4175.811654,2,0x65818eb9ebd5becb8125a50f52541af2d8000a1d,4319.054784,FALSE,0x93777731ed00e03729629d0a178a2f9e45571823,21669.74971,FALSE
0x777a733e59aca8b90ed43cc7be515b42c53aa320,0x4c40d7412169f57548d658c9e4f60d6a6f8fa12c,21196.0555,4,,41057.56738,TRUE,0x4982085c9e2f89f2ecb8131eca71afad896e89cb,75516.5677,
0x77c39db68ea8ebda9d4b2a12417d9ef32afe085b,0x3dcecadbcfb5d691ed7b02f75464712d6bf4308e,8435.625183,3,0x2f081a330cf0edd7f5f819eed6a455327fbdd08e,18493.91683,,0xe3257c3bfe933610ed409fac95820943e9709a5c,34774.49338,FALSE
0x77c39db68ea8ebda9d4b2a12417d9ef32afe085b,0x6157605c2238b5bdb237b37bb2c39aad22bdfef1,4996.783167,2,0x2f081a330cf0edd7f5f819eed6a455327fbdd08e,18493.91683,,,4970.854809,
0x784e2d8636d65f4f0f7f569350c7efefcc10d480,0x89cf45f65a7b1fe7d6419865027d7642c601a107,93.20413333,6,0xdfd5293d8e347dfe59e90efd55b2956a1343963d,570.4738257,,0x9430801ebaf509ad49202aabc5f5bc6fd8a3daf8,7309.599791,
0x7982d1603fcc2631379aa1fb3d12ae2f839ed4a2,0x77389e54d1312805a0e87bda7ad309c7ca17f56c,35316.53829,15,0x2f081a330cf0edd7f5f819eed6a455327fbdd08e,129620.1336,FALSE,0x9430801ebaf509ad49202aabc5f5bc6fd8a3daf8,35365.59855,
0x7982d1603fcc2631379aa1fb3d12ae2f839ed4a2,0x28a5efcafa08eab33a5d48a8f592d872788e8bed,17094.97838,2,0x2f081a330cf0edd7f5f819eed6a455327fbdd08e,129620.1336,FALSE,0x2f081a330cf0edd7f5f819eed6a455327fbdd08e,89838.90787,
0x7a4a46c8049c7d25c8c028eacb08ac359a0e60b0,0xe4db2d984358ec6e36e03ad7f0152c6c6533b442,3406.944949,2,0x01c952174c24e1210d26961d456a77a39e1f0bb0,8815.262782,,0x9430801ebaf509ad49202aabc5f5bc6fd8a3daf8,3523.485611,
0x7a4a46c8049c7d25c8c028eacb08ac359a0e60b0,0xe89d30e4eb8827d08e090c885170a805f489fa1e,1960.74627,1,0x01c952174c24e1210d26961d456a77a39e1f0bb0,8815.262782,,0xc9f0c3166308496da7eb09b2a88b3b542db3a3e0,1990.779835,
0x7b4525e93c239b43720d1ce197e5a4675e2f91cf,0x8a9e81d9a6040c60d63e40221088efbebc93db80,5950.942664,2,0x2e3c1543963e512bb2f1ffb04d8aab874338fc64,20411.19639,FALSE,0x7f92c0eb5765fd0a97b9f227ed183c7397234fad,9651.588188,FALSE
0x7b4525e93c239b43720d1ce197e5a4675e2f91cf,0xb2a79fbc9f5e9ed7559f738cc3b8bd092b536813,5000.96127,1,0x2e3c1543963e512bb2f1ffb04d8aab874338fc64,20411.19639,FALSE,0x9430801ebaf509ad49202aabc5f5bc6fd8a3daf8,5002.426173,FALSE
0x7b4525e93c239b43720d1ce197e5a4675e2f91cf,0x0b43b1d3993de753b291c9d2575fc0f5defdb04f,2448.856463,1,0x2e3c1543963e512bb2f1ffb04d8aab874338fc64,20411.19639,FALSE,0x8da7ead7790d3df34bb114a51d7cf13a4799d21c,0,
0x7b9b3153e3215dc7df9942bdd2f9ddd976192d57,0x9fcbc9ae8c7e204de9d4dd5a22f5944f7b55de9b,117.6314848,1,0x2f081a330cf0edd7f5f819eed6a455327fbdd08e,255.0775735,,0x8fbf61edd678552ef864b623ca9342560d7c4268,524.173101,TRUE
0x7bd95c84ca83e4c982298fdef74fe1c55c8fe120,0xbc8ac2ce257e0d0ae89a2de7d2ac7f907aa21dad,7327.170197,23,0x18c65a66a9c02b3945d9a411dbf517e0c5a29102,24789.99462,,0x7bd95c84ca83e4c982298fdef74fe1c55c8fe120,29151.6711,
